FAT_YEARMONTH,FAT_DAY,FAT_TIME,FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_DATE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION,EVENT_YEARMONTH
202103,28,0,43012,954753,"D","03/28/2021 00:00:00",65,"M","In Water",202103
202103,31,0,43010,954755,"D","03/31/2021 00:00:00",48,"F","In Water",202103
202103,28,0,43011,954756,"D","03/28/2021 00:00:00",,"M","In Water",202103
202102,3,0,43156,957428,"D","02/03/2021 00:00:00",96,"F","Vehicle/Towed Trailer",202102
202101,31,0,42506,937996,"D","01/31/2021 00:00:00",57,"M","Outside/Open Areas",202101
202102,15,0,42928,943810,"D","02/15/2021 00:00:00",91,"F","Mobile/Trailer Home",202102
202102,22,0,43153,945983,"D","02/22/2021 00:00:00",51,"M","Unknown",202102
202102,15,0,43110,945986,"D","02/15/2021 00:00:00",51,"M","Outside/Open Areas",202102
202102,15,0,43112,945986,"D","02/15/2021 00:00:00",62,"M","Permanent Home",202102
202102,17,0,43125,945986,"I","02/17/2021 00:00:00",49,"M","Permanent Home",202102
202102,17,0,43123,945986,"D","02/17/2021 00:00:00",87,"F","Permanent Home",202102
202102,16,0,42740,945984,"D","02/16/2021 00:00:00",,"","Unknown",202102
202102,15,0,42489,937844,"D","02/15/2021 00:00:00",66,"M","Outside/Open Areas",202102
202102,15,0,42839,938856,"D","02/15/2021 00:00:00",,"M","Outside/Open Areas",202102
202102,17,0,43236,939586,"D","02/17/2021 00:00:00",,"","Vehicle/Towed Trailer",202102
202102,6,0,43330,944502,"D","02/06/2021 00:00:00",,"","Unknown",202102
202102,15,0,43331,944502,"D","02/15/2021 00:00:00",,"","Unknown",202102
202102,6,0,42728,945339,"D","02/06/2021 00:00:00",67,"F","Outside/Open Areas",202102
202112,11,0,44790,988478,"I","12/11/2021 00:00:00",66,"M","Vehicle/Towed Trailer",202112
202112,11,0,44787,989353,"D","12/11/2021 00:00:00",63,"F","In Water",202112
202105,6,0,43763,963050,"D","05/06/2021 00:00:00",36,"F","Outside/Open Areas",202105
202105,13,0,43764,963053,"D","05/13/2021 00:00:00",36,"M","Outside/Open Areas",202105
202112,15,0,45642,989666,"I","12/15/2021 00:00:00",58,"M","Vehicle/Towed Trailer",202112
202112,25,0,44804,990219,"I","12/25/2021 00:00:00",2,"M","Vehicle/Towed Trailer",202112
202112,18,0,44816,990512,"D","12/18/2021 00:00:00",55,"F","Vehicle/Towed Trailer",202112
202112,15,0,45816,992210,"D","12/15/2021 00:00:00",36,"M","Outside/Open Areas",202112
202112,27,0,45212,993131,"I","12/27/2021 00:00:00",,"","Vehicle/Towed Trailer",202112
202112,26,0,45211,993132,"I","12/26/2021 00:00:00",,"","Vehicle/Towed Trailer",202112
202112,27,0,45210,993144,"I","12/27/2021 00:00:00",,"","Outside/Open Areas",202112
202112,15,0,45227,993812,"D","12/15/2021 00:00:00",,"","Vehicle/Towed Trailer",202112
202112,15,0,45865,994281,"I","12/15/2021 00:00:00",95,"M","Vehicle/Towed Trailer",202112
